Segment ID,day,Direction,LBoro,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
96042,Weekday,SB,4.0,117.55555555555556,85.33333333333333,61.55555555555556,42.44444444444444,44.111111111111114,69.88888888888889,155.88888888888889,264.8888888888889,342.0,353.1111111111111,299.3333333333333,282.8888888888889,274.77777777777777,292.1111111111111,342.6666666666667,405.22222222222223,385.1111111111111,406.0,417.22222222222223,371.8888888888889,312.3333333333333,279.1111111111111,231.88888888888889,187.0,6024.333333333333
96042,Weekend,NB,4.0,172.5,111.125,78.375,61.625,67.5,72.75,114.0,185.75,228.125,265.0,300.75,341.25,353.125,407.125,425.25,426.125,405.875,390.625,387.0,341.0,310.0,252.125,224.125,193.375,6114.5
96042,Weekend,SB,4.0,160.75,102.75,80.5,63.75,69.5,64.25,68.375,99.75,148.125,205.0,243.0,272.75,325.625,305.625,304.375,297.75,315.375,309.5,280.5,261.0,260.75,236.125,174.625,176.75,4826.5
96120,Weekday,NB,4.0,57.75,30.25,20.25,16.25,27.75,50.5,106.5,395.0,684.75,423.75,336.5,340.75,316.5,287.75,348.0,417.25,387.0,398.75,332.75,286.75,236.5,211.25,160.75,96.5,5969.75
96120,Weekday,SB,4.0,55.75,31.25,14.25,10.25,12.75,26.25,79.75,395.0,552.5,412.25,330.25,299.75,268.75,262.5,285.5,363.5,379.0,333.25,329.25,264.25,206.25,169.25,135.0,68.5,5285.0
96504,Weekday,WB,4.0,28.2,14.2,7.2,13.4,11.8,90.2,606.8,1124.4,977.8,488.6,374.0,300.2,320.0,319.0,441.4,475.6,470.2,599.0,696.2,403.4,239.0,170.4,121.0,73.0,8365.0
96504,Weekend,WB,4.0,67.5,53.25,21.5,16.0,15.0,18.25,42.25,78.0,158.75,245.75,306.75,413.0,457.75,440.0,405.75,409.0,409.25,524.5,608.75,583.5,465.5,218.75,133.75,82.0,6174.5
96615,Weekday,EB,4.0,27.4,12.7,7.3,6.3,9.4,22.1,73.8,324.4,485.6,294.1,206.1,214.9,234.4,253.2,385.2,511.2,528.9,489.0,354.8,258.6,172.3,114.7,80.5,55.2,5122.1
96615,Weekday,WB,4.0,25.4,16.1,7.9,6.2,10.5,43.5,280.4,654.4,574.8,315.5,256.0,247.2,262.5,270.1,358.7,356.3,383.8,407.4,381.5,273.9,185.7,131.8,95.0,54.4,5599.0
96615,Weekend,EB,4.0,46.333333333333336,26.666666666666668,16.77777777777778,10.444444444444445,10.777777777777779,12.444444444444445,36.0,79.66666666666667,150.11111111111111,194.55555555555554,220.55555555555554,247.66666666666666,279.1111111111111,278.3333333333333,270.0,281.3333333333333,264.8888888888889,232.22222222222223,217.66666666666666,182.88888888888889,143.0,106.33333333333333,83.44444444444444,60.333333333333336,3451.5555555555557
96615,Weekend,WB,4.0,48.0,29.428571428571427,20.142857142857142,13.571428571428571,11.285714285714286,14.285714285714286,38.57142857142857,77.14285714285714,129.57142857142858,200.57142857142858,241.71428571428572,282.42857142857144,322.2857142857143,307.85714285714283,325.2857142857143,320.2857142857143,317.57142857142856,284.85714285714283,263.7142857142857,210.85714285714286,155.14285714285714,118.85714285714286,85.42857142857143,58.857142857142854,3877.714285714286
96629,Weekday,EB,4.0,30.0,9.0,8.0,4.666666666666667,9.333333333333334,11.333333333333334,40.666666666666664,184.66666666666666,392.0,264.6666666666667,176.0,196.33333333333334,204.0,197.0,284.3333333333333,421.6666666666667,473.0,475.3333333333333,416.6666666666667,244.0,169.66666666666666,116.33333333333333,73.66666666666667,38.333333333333336,4440.666666666667
96629,Weekday,WB,4.0,29.25,13.5,8.75,6.5,9.0,28.0,152.5,538.25,551.25,263.25,205.0,194.5,168.5,172.0,228.0,269.0,259.0,281.25,227.0,173.0,133.25,89.0,66.5,33.5,4099.75
96629,Weekend,EB,4.0,27.0,12.0,11.0,9.0,6.0,21.0,49.0,179.0,366.0,281.0,197.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1366.0
96661,Weekday,NB,4.0,93.0,58.75,36.0,34.25,74.0,196.25,381.75,720.25,740.75,466.5,362.5,303.0,281.5,300.25,363.5,368.25,361.75,367.5,336.0,304.25,235.75,202.5,179.0,147.75,6915.0
96661,Weekday,SB,4.0,220.0,121.5,73.5,59.5,58.0,91.5,169.5,340.25,467.5,392.75,334.0,277.0,267.5,288.25,313.25,403.25,476.5,489.75,446.25,394.25,321.75,300.75,270.75,228.5,6805.75
96671,Weekday,NB,4.0,149.9,105.7,82.9,105.1,232.2,514.1,1087.4,1195.3,1118.0,860.6,781.7,809.3,770.0,831.3,961.7,857.9,794.8,792.8,769.3,738.3,614.2,524.8,471.9,319.8,15489.0
96671,Weekday,SB,4.0,235.2,136.7,86.4,62.8,81.8,183.1,237.7,455.6,527.1,447.4,402.7,414.5,463.2,502.7,602.0,694.4,746.3,790.4,713.6,635.4,562.7,472.8,415.6,354.5,10224.6
96671,Weekend,NB,4.0,343.375,265.625,156.5,142.25,191.5,230.75,398.125,487.5,620.5,771.25,794.375,819.625,896.625,997.25,999.75,896.125,842.75,730.375,787.0,734.5,627.125,583.125,541.375,413.0,14270.375
96671,Weekend,SB,4.0,324.625,205.75,191.125,141.625,123.0,127.5,139.0,212.25,306.875,338.875,449.375,487.125,544.125,553.5,600.5,678.75,702.875,642.625,569.0,508.75,483.75,439.0,411.375,377.25,9558.625
96707,Weekday,EB,4.0,50.75,25.0,15.0,11.25,11.5,30.5,63.25,290.75,567.5,385.25,281.5,280.75,254.0,246.0,331.0,553.0,728.0,711.5,528.0,358.0,215.0,168.25,127.75,70.25,6303.75
96707,Weekday,WB,4.0,44.25,16.75,13.75,11.0,20.5,69.75,489.25,1662.75,1382.0,722.0,464.25,349.5,302.25,300.75,309.0,396.75,407.25,464.25,397.0,273.75,204.0,162.5,107.0,57.75,8628.0
96940,Weekday,NB,4.0,83.5,47.25,28.75,38.25,75.0,192.5,564.25,1046.5,1057.25,620.75,467.5,360.25,310.0,342.0,384.25,401.25,370.75,356.75,335.75,296.0,226.75,189.0,188.0,146.75,8129.0
96940,Weekday,SB,4.0,155.25,85.0,46.0,31.75,38.25,55.5,157.25,439.0,539.75,405.25,360.25,315.25,277.5,307.75,411.5,613.5,715.5,791.0,602.0,434.5,331.5,271.0,221.25,183.0,7788.5
97278,Weekday,EB,4.0,47.45454545454545,24.727272727272727,15.818181818181818,13.727272727272727,16.90909090909091,34.36363636363637,92.9090909090909,306.27272727272725,465.54545454545456,301.27272727272725,241.63636363636363,228.45454545454547,255.54545454545453,284.27272727272725,421.6363636363636,521.8181818181819,511.0,500.0,460.09090909090907,373.8181818181818,289.54545454545456,192.1818181818182,140.54545454545453,95.27272727272727,5834.818181818182
97278,Weekday,WB,4.0,35.09090909090909,20.181818181818183,14.909090909090908,11.090909090909092,22.727272727272727,65.0,215.54545454545453,452.0,532.2727272727273,368.45454545454544,317.27272727272725,284.09090909090907,286.6363636363636,290.27272727272725,337.72727272727275,393.90909090909093,363.27272727272725,405.27272727272725,386.54545454545456,328.6363636363636,246.0,168.1818181818182,130.45454545454547,76.27272727272727,5751.818181818182
97278,Weekend,EB,4.0,84.0,53.75,37.75,26.375,23.0,29.25,50.0,105.25,222.5,304.25,332.25,371.25,389.75,414.75,405.375,385.375,366.875,349.5,317.25,294.625,223.5,175.125,140.75,113.625,5216.125
97278,Weekend,WB,4.0,75.125,46.625,29.875,23.5,20.125,34.875,62.375,122.625,235.25,324.5,361.0,389.75,368.0,382.125,364.5,345.875,346.25,326.75,336.0,274.375,196.875,146.125,123.5,98.75,5034.75
97285,Weekday,EB,4.0,3.8,0.4,1.0,0.4,1.0,1.6,8.0,30.2,32.8,18.2,18.4,18.6,15.4,16.0,22.2,31.8,31.0,29.8,29.4,19.8,19.8,12.6,6.0,5.6,373.8
97285,Weekday,WB,4.0,0.0,0.2,0.4,0.0,0.0,0.2,0.2,2.2,8.2,5.0,5.0,5.0,1.6,2.4,5.2,8.6,3.8,6.4,6.8,3.6,2.6,4.4,2.0,0.0,73.8
97285,Weekend,EB,4.0,13.0,2.0,0.0,0.0,1.0,2.0,0.0,13.0,23.0,15.0,13.0,0.0,,,,,,,,,,,,,
97285,Weekend,WB,4.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,7.0,1.0,,,,,,,,,,,,,
97302,Weekday,EB,4.0,16.5,11.6,7.0,6.1,9.1,17.0,50.9,135.3,206.4,127.4,109.3,105.9,109.2,117.8,184.4,217.4,200.5,184.4,161.2,128.6,103.5,65.7,48.3,27.2,2350.7
97302,Weekday,WB,4.0,7.0,5.0,4.1,2.6,4.6,9.3,40.2,109.2,97.9,69.5,58.9,65.5,63.7,69.4,87.2,93.6,97.7,105.1,90.8,80.5,57.9,37.0,30.0,19.4,1306.1
97302,Weekend,EB,4.0,28.375,21.25,15.25,11.5,12.75,12.5,22.75,60.375,93.75,122.625,131.0,128.0,140.125,149.625,146.75,131.25,137.125,118.125,111.75,97.125,72.125,57.0,41.625,33.0,1895.75
97302,Weekend,WB,4.0,15.125,10.0,7.875,5.375,6.375,6.75,9.0,20.0,39.875,58.25,71.5,73.5,72.75,84.5,79.5,75.75,75.25,78.25,80.625,67.125,50.375,35.375,31.75,19.625,1074.5
97306,Weekday,EB,4.0,161.6,99.0,74.0,55.6,69.6,117.6,298.2,738.8,962.6,818.0,820.4,867.2,943.4,1024.8,1153.0,1233.8,1271.4,1321.6,1241.4,1058.6,830.6,609.2,503.8,309.0,16583.2
97306,Weekday,WB,4.0,133.2,79.0,60.8,48.8,69.8,331.2,1143.6,1511.4,1334.2,1119.6,985.0,945.4,924.4,902.2,955.2,976.4,949.8,1019.4,1014.2,917.2,690.2,534.8,474.6,274.6,17395.0
97306,Weekend,EB,4.0,270.75,185.0,133.5,95.0,93.5,103.0,182.75,392.75,608.25,782.25,876.75,962.75,1091.0,1147.0,1156.0,1148.0,1077.25,1028.25,946.75,911.25,791.75,578.75,470.5,343.0,15375.75
97306,Weekend,WB,4.0,254.75,179.0,103.0,91.5,70.5,133.0,280.5,429.75,708.25,948.5,1013.0,945.25,1046.0,1079.0,1058.5,1002.5,1064.25,1102.5,1042.25,907.75,632.25,527.75,460.75,317.5,15398.0
97309,Weekday,EB,4.0,155.46666666666667,100.53333333333333,73.0,52.733333333333334,71.46666666666667,117.73333333333333,288.73333333333335,689.0,951.6,795.9333333333333,772.0666666666667,840.0666666666667,943.6,982.5333333333333,1121.8666666666666,1197.1333333333334,1281.6666666666667,1316.0,1259.8,1042.6666666666667,821.3333333333334,615.4666666666667,491.8,327.2,16309.4
97309,Weekday,WB,4.0,133.8,78.13333333333334,56.46666666666667,45.333333333333336,75.86666666666666,312.06666666666666,987.5333333333333,1347.9333333333334,1321.5333333333333,1096.6,948.8,897.4,899.0,895.2,928.7333333333333,946.8,924.4666666666667,1008.0,974.0,914.0,720.6666666666666,560.3333333333334,463.06666666666666,282.93333333333334,16818.666666666668
97309,Weekend,EB,4.0,257.0,174.77777777777777,126.77777777777777,99.44444444444444,88.22222222222223,110.0,176.11111111111111,345.3333333333333,603.3333333333334,769.6666666666666,832.7777777777778,850.3333333333334,1009.5,1074.25,1071.25,1031.875,998.125,963.5,939.0,879.875,760.75,617.375,479.5,347.25,14625.25
97309,Weekend,WB,4.0,237.33333333333334,143.66666666666666,105.55555555555556,80.22222222222223,79.11111111111111,131.66666666666666,250.44444444444446,404.6666666666667,702.2222222222222,918.1111111111111,988.6666666666666,906.1111111111111,985.125,1033.5,1018.375,977.5,969.375,1011.75,1031.875,922.25,703.375,551.625,480.25,318.125,14958.0
97387,Weekday,EB,4.0,6.2727272727272725,1.5454545454545454,0.6363636363636364,1.0,1.6363636363636365,4.7272727272727275,10.272727272727273,44.27272727272727,58.72727272727273,35.18181818181818,31.454545454545453,30.363636363636363,27.0,32.09090909090909,52.45454545454545,77.36363636363636,63.81818181818182,58.63636363636363,38.18181818181818,32.45454545454545,21.09090909090909,19.272727272727273,12.545454545454545,7.2727272727272725,668.2727272727273
97387,Weekday,WB,4.0,5.181818181818182,2.727272727272727,1.6363636363636365,1.4545454545454546,1.4545454545454546,7.818181818181818,46.54545454545455,133.8181818181818,144.27272727272728,73.63636363636364,57.72727272727273,53.27272727272727,54.0,56.81818181818182,68.63636363636364,76.63636363636364,78.72727272727273,94.54545454545455,98.45454545454545,69.72727272727273,43.09090909090909,30.363636363636363,22.818181818181817,16.90909090909091,1240.2727272727273
97387,Weekend,EB,4.0,7.125,4.375,4.75,1.125,1.25,2.0,4.0,16.375,32.625,41.5,40.875,50.75,41.25,40.625,45.75,51.0,42.125,37.625,29.75,28.0,21.375,18.5,14.25,8.75,585.75
97387,Weekend,WB,4.0,15.375,8.0,4.0,3.5,2.75,4.75,8.375,24.5,40.25,60.5,71.625,80.125,83.125,76.125,77.625,79.25,84.0,83.0,83.0,64.625,40.0,28.75,19.25,17.625,1060.125
97405,Weekday,EB,4.0,16.25,6.25,5.75,2.5,4.75,9.5,20.5,87.75,236.75,153.5,110.75,114.5,89.25,92.75,147.0,281.25,254.75,239.25,195.0,108.5,66.75,50.75,33.0,22.75,2349.75
97405,Weekday,WB,4.0,19.0,4.0,3.25,1.25,1.75,19.75,131.25,622.25,869.25,390.5,232.5,170.5,125.0,137.75,171.5,247.25,217.5,225.5,212.25,123.75,79.25,50.25,38.75,28.0,4122.0
97455,Weekday,EB,4.0,24.8,14.0,8.2,11.2,10.0,20.2,62.8,169.6,238.8,156.8,146.6,148.4,164.0,174.0,228.0,266.0,239.8,249.4,257.2,201.2,153.2,110.6,72.2,49.6,3176.6
97455,Weekday,WB,4.0,10.4,5.0,5.0,5.0,3.8,6.6,29.6,62.6,127.2,110.8,82.6,79.8,82.8,88.2,148.0,139.4,94.2,94.4,78.2,81.0,72.8,46.6,25.8,21.0,1500.8
97455,Weekend,EB,4.0,50.0,30.0,21.0,14.0,18.0,21.0,24.0,87.0,129.0,159.0,127.0,0.0,,,,,,,,,,,,,
97455,Weekend,WB,4.0,19.0,14.0,11.0,3.0,7.0,11.0,8.0,46.0,86.0,104.0,154.0,0.0,,,,,,,,,,,,,
97492,Weekday,EB,4.0,38.3125,18.0625,15.125,11.8125,17.9375,47.9375,122.5,315.0625,366.1875,283.4375,280.4375,296.3125,303.75,321.125,413.0625,452.9375,408.5,403.5625,396.8125,330.6875,236.5,160.625,118.0625,64.9375,5423.6875
97492,Weekday,WB,4.0,53.125,27.5,19.5625,14.0,22.875,60.375,181.9375,509.5,527.8125,403.4375,372.5,384.25,415.9375,403.4375,467.875,493.625,486.375,524.625,510.0,463.3125,321.0625,227.25,157.75,90.25,7138.375
97492,Weekend,EB,4.0,72.08333333333333,45.5,31.75,21.25,23.75,33.583333333333336,49.75,119.16666666666667,200.0,299.8333333333333,368.4166666666667,396.6666666666667,420.5,421.6666666666667,394.0833333333333,399.5833333333333,379.9166666666667,344.5,307.6666666666667,250.25,200.66666666666666,151.91666666666666,120.08333333333333,85.83333333333333,5138.416666666667
97492,Weekend,WB,4.0,96.16666666666667,60.083333333333336,38.25,29.0,31.75,39.083333333333336,67.08333333333333,135.33333333333334,252.25,366.5,424.25,467.8333333333333,494.4166666666667,493.0833333333333,477.9166666666667,470.1666666666667,465.0833333333333,426.75,397.25,348.6666666666667,253.58333333333334,191.75,164.75,116.25,6307.25
97521,Weekday,EB,4.0,34.0,19.2,18.0,13.2,19.0,61.2,129.2,344.4,348.0,239.0,192.2,209.4,229.0,291.6,371.0,425.8,401.0,356.0,357.2,291.6,238.8,152.4,111.2,71.8,4924.2
97521,Weekday,WB,4.0,46.6,28.8,20.4,11.8,29.4,52.4,178.6,398.6,425.6,363.2,276.0,297.6,362.4,358.6,438.2,457.6,469.8,482.4,455.6,411.6,303.4,205.8,154.0,93.8,6322.2
97521,Weekend,EB,4.0,62.5,46.25,26.5,23.5,20.5,40.25,71.5,136.75,232.5,317.5,359.75,383.25,323.25,304.5,272.0,291.5,353.25,328.25,300.25,214.5,207.5,148.75,111.75,80.25,4656.5
97521,Weekend,WB,4.0,96.0,56.0,36.25,31.75,37.0,29.5,79.75,156.5,271.75,379.75,381.0,433.0,497.25,421.75,344.75,329.0,340.0,364.0,375.25,338.25,265.25,197.75,159.5,114.0,5735.0
97525,Weekday,EB,4.0,38.733333333333334,21.6,14.666666666666666,14.933333333333334,21.666666666666668,57.266666666666666,151.86666666666667,366.93333333333334,428.53333333333336,315.0,308.8666666666667,313.8,324.53333333333336,341.06666666666666,449.1333333333333,502.6666666666667,447.93333333333334,414.93333333333334,411.6,345.4,261.53333333333336,181.4,123.13333333333334,76.4,5933.6
97525,Weekday,WB,4.0,56.13333333333333,27.066666666666666,20.466666666666665,15.2,22.933333333333334,57.0,196.86666666666667,459.4,439.26666666666665,360.3333333333333,337.8666666666667,361.46666666666664,370.8666666666667,381.1333333333333,457.2,475.4,454.2,516.6,492.06666666666666,445.73333333333335,328.6,225.4,165.2,108.86666666666666,6775.266666666666
97525,Weekend,EB,4.0,78.55555555555556,47.333333333333336,28.0,24.11111111111111,26.77777777777778,41.888888888888886,65.11111111111111,146.44444444444446,229.66666666666666,325.77777777777777,391.6666666666667,400.3333333333333,451.125,431.5,408.75,398.375,385.0,360.0,335.875,285.5,225.125,166.75,135.875,86.375,5494.75
97525,Weekend,WB,4.0,95.77777777777777,62.888888888888886,36.44444444444444,30.22222222222222,34.22222222222222,38.333333333333336,77.66666666666667,148.88888888888889,252.77777777777777,373.6666666666667,403.44444444444446,414.44444444444446,450.5,444.5,441.875,426.375,430.25,405.875,401.875,347.125,267.5,196.375,168.125,125.0,6087.0
97537,Weekday,EB,4.0,2.8333333333333335,0.6666666666666666,0.16666666666666666,1.3333333333333333,2.3333333333333335,3.5,6.833333333333333,23.166666666666668,35.166666666666664,14.833333333333334,14.666666666666666,19.5,14.666666666666666,13.166666666666666,23.833333333333332,16.0,22.0,17.833333333333332,15.333333333333334,15.0,10.833333333333334,11.333333333333334,7.166666666666667,4.166666666666667,296.3333333333333
97537,Weekday,WB,4.0,0.6666666666666666,0.6666666666666666,0.5,0.0,1.1666666666666667,1.5,6.0,21.0,50.333333333333336,19.833333333333332,18.833333333333332,22.333333333333332,16.0,19.666666666666668,18.666666666666668,38.333333333333336,18.833333333333332,20.166666666666668,15.0,16.0,12.166666666666666,10.833333333333334,5.0,3.8333333333333335,337.3333333333333
97537,Weekend,EB,4.0,3.75,1.0,1.75,1.25,2.25,4.0,4.25,7.25,10.5,25.25,21.5,25.0,21.75,26.5,23.5,23.0,21.75,19.75,18.5,13.75,13.75,9.5,4.75,5.75,310.0
97537,Weekend,WB,4.0,5.75,2.75,1.75,0.75,1.0,2.75,3.5,5.25,15.0,24.0,33.75,33.5,31.0,32.25,31.5,31.0,29.5,27.0,18.5,18.0,12.5,10.25,3.0,8.0,382.25
97825,Weekday,SB,4.0,16.6,7.6,6.3,3.8,9.0,27.7,71.4,292.6,347.0,162.7,127.1,124.5,129.0,141.0,222.8,329.1,316.4,256.3,182.5,143.8,103.0,68.4,48.1,26.0,3162.7
97825,Weekend,SB,4.0,27.125,20.75,9.5,7.875,8.25,15.125,22.5,65.375,111.75,144.25,150.75,163.25,189.125,179.75,167.375,153.75,144.5,143.625,139.75,108.0,89.0,63.0,48.875,32.5,2205.75
98006,Weekday,EB,4.0,157.6,109.8,77.2,59.0,77.0,159.2,404.0,935.6,1318.4,1105.2,990.2,1033.8,1121.0,1158.4,1301.6,1406.4,1534.8,1513.8,1414.6,1149.0,868.4,600.2,493.6,310.2,19299.0
98006,Weekday,WB,4.0,136.0,104.4,64.8,47.6,70.4,198.0,660.6,1157.0,1269.6,1016.0,1012.4,997.0,1134.6,1084.4,1199.0,1284.2,1307.0,1395.6,1342.6,1020.0,751.8,567.8,434.6,281.4,18536.8
98006,Weekend,EB,4.0,301.0,197.25,132.75,95.25,82.0,110.0,217.0,419.5,687.5,916.25,1049.0,1135.0,1282.5,1316.75,1271.75,1290.25,1187.5,1112.5,1067.0,933.25,805.0,584.75,475.25,358.75,17027.75
98006,Weekend,WB,4.0,281.75,191.0,132.25,98.5,72.5,114.25,194.75,375.5,670.0,873.0,1000.0,1074.5,1221.25,1232.75,1214.25,1173.5,1136.75,1212.75,1051.5,934.25,730.0,545.75,462.5,330.25,16323.5
98008,Weekday,EB,4.0,130.2,90.9,66.5,54.0,65.6,151.0,356.6,822.6,1256.0,1045.7,936.3,973.1,1036.2,1071.8,1201.9,1273.4,1353.6,1311.5,1215.7,1007.0,755.4,526.2,401.8,255.9,17358.9
98008,Weekday,WB,4.0,118.0,78.3,54.6,41.1,66.7,230.9,859.8,1210.6,1031.5,881.8,873.2,855.7,875.7,888.8,904.5,872.8,906.3,997.5,980.7,805.5,653.6,543.6,421.9,258.5,15411.6
98008,Weekend,EB,4.0,236.0,156.25,103.25,75.875,70.5,104.625,184.25,369.875,595.75,844.375,963.5,1035.375,1175.75,1223.0,1138.25,1151.0,1086.75,1050.5,1029.75,826.625,687.5,514.375,402.875,286.75,15312.75
98008,Weekend,WB,4.0,264.625,189.75,136.375,101.375,74.625,102.75,176.75,314.875,539.375,728.5,835.875,881.25,997.125,990.75,957.0,953.25,1000.125,1010.125,918.25,781.875,621.125,522.5,425.125,302.875,13826.25
98013,Weekday,EB,4.0,147.2,81.0,52.2,46.8,53.0,118.0,299.6,794.8,1246.8,994.0,955.4,1061.6,1155.8,1151.6,1369.6,1584.8,1604.0,1500.6,1444.4,1176.8,870.8,618.4,447.2,295.4,19069.8
98013,Weekday,WB,4.0,127.4,76.6,53.2,44.0,57.6,194.8,596.2,1194.6,1142.8,921.0,835.0,853.8,885.8,895.8,965.2,1002.0,987.2,1080.2,1016.6,837.8,694.8,558.4,450.8,268.8,15740.4
98013,Weekend,EB,4.0,269.0,162.0,109.0,93.0,102.0,118.0,179.0,372.0,796.0,1001.0,1128.0,1029.0,,,,,,,,,,,,,
98013,Weekend,WB,4.0,288.0,168.0,122.0,88.0,95.0,132.0,178.0,315.0,674.0,842.0,888.0,976.0,,,,,,,,,,,,,
98338,Weekday,NB,4.0,32.0,21.333333333333332,14.666666666666666,10.866666666666667,19.333333333333332,49.666666666666664,168.2,390.6666666666667,506.93333333333334,315.0,271.4,313.6,324.8,311.8,402.46666666666664,414.4,382.8,433.46666666666664,423.4,336.53333333333336,247.8,182.46666666666667,126.13333333333334,71.66666666666667,5771.4
98338,Weekday,SB,4.0,50.86666666666667,26.133333333333333,21.8,16.866666666666667,22.733333333333334,84.86666666666666,226.26666666666668,372.3333333333333,407.3333333333333,293.0,303.2,353.26666666666665,397.4,440.6,440.1333333333333,485.73333333333335,547.8,591.1333333333333,514.6,429.06666666666666,328.06666666666666,258.06666666666666,185.33333333333334,117.8,6914.4
98338,Weekend,NB,4.0,80.66666666666667,56.44444444444444,39.111111111111114,22.0,19.444444444444443,27.0,54.333333333333336,108.22222222222223,200.55555555555554,314.1111111111111,353.6666666666667,399.1111111111111,428.75,404.875,356.875,342.5,321.0,342.0,315.5,266.625,200.25,160.0,112.375,83.25,4963.5
98338,Weekend,SB,4.0,99.66666666666667,68.0,44.44444444444444,31.333333333333332,29.77777777777778,43.666666666666664,77.77777777777777,160.33333333333334,254.77777777777777,338.44444444444446,399.55555555555554,424.77777777777777,398.75,377.5,407.25,427.875,428.75,416.5,407.125,332.625,236.75,189.125,140.75,104.875,5793.875
98540,Weekday,NB,4.0,11.2,7.466666666666667,5.533333333333333,5.4,6.8,17.133333333333333,59.2,152.33333333333334,213.0,139.0,125.33333333333333,116.93333333333334,135.73333333333332,129.6,162.86666666666667,167.2,147.66666666666666,146.33333333333334,126.86666666666666,108.46666666666667,83.33333333333333,58.733333333333334,40.6,20.733333333333334,2187.4666666666667
98540,Weekday,SB,4.0,17.466666666666665,10.333333333333334,5.8,5.0,7.066666666666666,14.133333333333333,43.8,179.33333333333334,206.13333333333333,136.2,122.73333333333333,136.0,154.93333333333334,168.6,211.4,205.86666666666667,224.8,254.53333333333333,245.53333333333333,181.86666666666667,120.6,92.66666666666667,61.6,34.266666666666666,2840.6666666666665
98540,Weekend,NB,4.0,22.666666666666668,12.444444444444445,10.555555555555555,9.777777777777779,5.666666666666667,8.222222222222221,22.22222222222222,47.55555555555556,81.66666666666667,114.33333333333333,131.0,135.11111111111111,141.625,147.75,138.25,130.125,137.875,119.5,104.0,94.625,68.875,55.25,39.875,24.75,1796.125
98540,Weekend,SB,4.0,40.44444444444444,18.555555555555557,13.11111111111111,10.777777777777779,10.11111111111111,12.11111111111111,21.22222222222222,44.111111111111114,88.66666666666667,116.11111111111111,139.33333333333334,151.22222222222223,156.375,181.0,180.75,174.25,169.75,154.625,148.75,132.25,105.875,81.0,64.375,38.125,2249.375
98876,Weekday,EB,4.0,26.6875,13.875,10.125,8.3125,15.0,33.25,106.9375,298.75,353.4375,271.25,268.75,275.625,305.75,328.875,411.5,509.375,469.875,433.25,381.0,302.8125,213.625,133.6875,91.0,49.625,5312.375
98876,Weekday,WB,4.0,31.125,13.3125,9.375,7.25,15.0625,33.0,138.6875,396.0625,353.75,247.8125,251.0625,270.0625,286.75,302.625,379.0,406.5625,391.3125,409.0625,361.25,274.0625,211.6875,149.125,89.25,55.75,5083.0
98876,Weekend,EB,4.0,54.333333333333336,31.666666666666668,18.0,13.583333333333334,14.0,20.5,39.25,86.08333333333333,165.08333333333334,237.66666666666666,301.3333333333333,337.6666666666667,381.75,378.5833333333333,365.0,343.0833333333333,326.9166666666667,301.6666666666667,257.5,211.83333333333334,164.41666666666666,142.08333333333334,116.83333333333333,80.83333333333333,4389.666666666667
98876,Weekend,WB,4.0,62.916666666666664,39.5,22.0,16.333333333333332,13.416666666666666,17.666666666666668,40.083333333333336,88.33333333333333,181.08333333333334,249.33333333333334,300.8333333333333,329.5,373.9166666666667,361.1666666666667,355.3333333333333,336.25,350.3333333333333,322.75,285.3333333333333,255.25,185.33333333333334,154.25,108.5,83.16666666666667,4532.583333333333
100159,Weekday,NB,4.0,215.0,136.0,128.4,159.2,317.8,788.6,1728.4,2142.4,1828.6,1204.8,1029.6,885.6,1008.6,1118.6,1268.6,1168.6,1064.6,1041.2,1099.2,976.0,769.2,625.4,588.0,409.0,21701.4
100159,Weekend,NB,4.0,385.75,264.5,195.5,185.75,195.75,293.0,549.0,650.5,777.75,882.25,918.5,951.0,998.75,1020.0,1079.25,1023.5,978.0,991.25,1027.5,1025.25,807.75,711.75,651.0,491.75,17055.0
100274,Weekday,EB,4.0,170.4,114.9,75.3,52.7,66.9,130.6,293.4,609.8,789.8,571.9,481.4,504.7,533.9,588.0,735.3,949.5,1022.7,979.3,906.8,776.6,538.3,419.8,334.6,259.1,11905.7
100274,Weekday,WB,4.0,129.2,77.7,59.7,67.2,160.2,434.8,1408.3,1780.3,1412.5,831.6,658.5,640.2,651.3,696.5,824.7,771.4,830.1,951.3,914.6,694.9,537.2,429.9,359.4,233.9,15555.4
100274,Weekend,EB,4.0,244.125,161.5,112.0,94.25,85.5,82.625,132.25,229.75,331.625,419.75,472.375,532.25,628.375,648.125,688.125,675.375,649.0,636.25,579.875,520.25,434.75,376.25,289.25,249.625,9273.25
