,Segment ID,day,LBoro,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
1563,87638,Weekday,2.0,141.6,80.8,50.2,45.6,61.6,114.4,247.4,356.8,479.2,460.2,406.2,425.2,445.6,456.4,507.2,537.8,452.0,467.4,446.2,419.4,356.6,298.8,257.8,214.4,7728.8
1564,87638,Weekend,2.0,215.25,175.5,124.0,93.75,104.5,90.25,117.0,172.75,224.0,272.75,313.0,354.5,404.5,444.0,463.25,450.75,443.75,426.0,435.75,402.5,361.0,310.5,270.75,250.5,6920.5
1565,87808,Weekday,2.0,14.65,8.85,6.0,5.25,3.65,9.8,28.0,124.35,112.8,53.0,49.4,58.8,63.05,63.6,111.6,84.9,89.6,78.7,74.7,64.0,46.3,39.85,27.9,22.1,1240.85
1566,87808,Weekend,2.0,26.5,17.25,16.0625,7.875,8.5,7.75,10.1875,20.875,34.9375,54.9375,69.0625,67.625,74.1875,84.1875,79.9375,75.8125,65.875,63.0625,59.75,52.75,49.375,33.1875,28.1875,25.375,1033.25
1567,87818,Weekday,2.0,73.5,47.0,31.38888888888889,24.88888888888889,32.888888888888886,48.94444444444444,132.38888888888889,287.0,315.77777777777777,250.55555555555554,224.5,236.27777777777777,240.61111111111111,241.38888888888889,296.72222222222223,319.0,305.55555555555554,329.5,294.1666666666667,258.44444444444446,207.94444444444446,164.5,127.33333333333333,98.27777777777777,4588.555555555556
1568,87818,Weekend,2.0,105.875,85.125,67.25,52.5,48.875,43.875,70.625,112.625,168.5,195.125,264.0,302.0,289.5,329.375,329.625,323.5,298.5,306.125,299.75,263.125,231.375,177.0,149.25,117.0,4630.5
1569,87901,Weekday,2.0,7.625,5.875,5.25,1.625,4.625,12.0,27.5,50.0,56.0,60.25,33.5,26.375,23.75,25.125,31.625,41.375,35.5,36.375,28.5,25.75,16.625,13.875,10.625,12.875,592.625
1571,87949,Weekend,2.0,44.25,35.375,30.25,20.125,19.875,13.5,33.125,48.125,71.125,91.125,115.0,135.625,155.625,145.125,153.625,155.875,144.125,149.75,142.125,129.625,103.75,77.5,70.875,58.75,2144.25
1570,87949,Weekday,2.0,31.055555555555557,21.22222222222222,12.166666666666666,11.11111111111111,12.055555555555555,21.944444444444443,73.55555555555556,192.38888888888889,222.22222222222223,157.22222222222223,144.5,138.66666666666666,155.16666666666666,162.61111111111111,182.55555555555554,204.55555555555554,198.0,204.22222222222223,178.05555555555554,133.38888888888889,101.11111111111111,77.44444444444444,61.888888888888886,51.27777777777778,2748.3888888888887
1573,88020,Weekend,2.0,108.75,83.5625,62.625,47.6875,50.875,47.8125,64.0,96.9375,138.5,183.0,218.0,228.4375,235.1875,254.0625,281.625,268.75,270.3125,262.4375,249.375,233.5,197.4375,173.1875,142.5625,125.5625,4024.1875
1572,88020,Weekday,2.0,62.55,37.6,23.6,20.7,28.0,58.05,155.1,272.2,247.7,193.4,189.3,198.1,210.15,236.15,282.8,294.15,296.7,309.2,275.35,255.75,202.55,160.5,135.65,102.15,4247.4
1574,88031,Weekday,2.0,46.4,24.6,22.0,12.6,18.8,37.6,113.8,360.0,352.2,254.4,223.4,230.2,261.4,269.4,346.6,364.0,378.6,398.2,380.2,337.4,264.2,183.0,128.6,90.4,5098.0
1575,88031,Weekend,2.0,96.25,70.0,45.25,30.5,30.0,35.0,55.75,77.25,112.0,196.75,228.5,282.0,318.75,328.25,297.5,294.25,302.75,304.75,299.0,271.75,240.0,171.75,157.25,99.5,4344.75
1576,88039,Weekday,2.0,8.0,4.875,5.375,4.625,7.75,15.125,54.625,160.375,183.25,116.75,74.375,76.0,82.5,84.875,104.0,103.0,90.75,99.5,76.625,53.375,39.375,30.25,22.125,15.875,1513.375
1577,88048,Weekday,2.0,116.5,68.27777777777777,47.05555555555556,32.27777777777778,56.888888888888886,125.5,372.0,901.5,842.1666666666666,670.9444444444445,603.4444444444445,653.3888888888889,671.3333333333334,670.1111111111111,815.3888888888889,855.1111111111111,803.8888888888889,816.8888888888889,739.8888888888889,589.3888888888889,445.1666666666667,339.1111111111111,255.38888888888889,177.27777777777777,11668.888888888889
1578,88048,Weekend,2.0,224.125,131.75,98.75,85.0,81.375,85.125,156.375,302.0,414.125,513.5,602.0,685.375,754.5,724.5,726.75,722.875,669.0,669.875,634.25,564.125,448.0,357.75,285.75,223.5,10160.375
1579,88097,Weekday,2.0,9.4,6.5,4.3,5.0,10.1,29.0,78.0,106.8,86.1,71.2,69.6,69.3,70.3,85.4,101.5,108.8,117.2,110.4,91.6,71.1,51.8,34.6,28.8,22.6,1439.4
1580,88097,Weekend,2.0,20.875,10.625,12.25,11.625,9.375,12.625,17.75,34.875,39.125,63.125,69.125,73.375,67.5,80.625,78.875,76.75,76.0,63.5,74.375,56.75,49.625,37.125,31.375,24.875,1092.125
1581,88106,Weekday,2.0,13.4,8.15,5.8,3.75,5.45,10.7,28.25,98.1,120.2,79.2,66.65,64.25,71.65,69.8,87.65,97.7,93.35,96.6,85.55,70.2,55.2,41.8,38.05,28.15,1339.6
1582,88106,Weekend,2.0,19.7,12.8,7.8,6.3,9.1,9.4,14.8,30.3,40.7,55.7,63.5,68.3,72.25,65.875,75.625,76.5,70.875,65.75,60.125,56.375,48.125,38.375,35.0,27.5,1019.25
1583,88137,Weekday,2.0,59.833333333333336,37.77777777777778,22.38888888888889,20.333333333333332,20.833333333333332,35.833333333333336,87.22222222222223,204.83333333333334,243.11111111111111,194.55555555555554,180.88888888888889,181.5,188.77777777777777,199.11111111111111,234.72222222222223,270.44444444444446,252.44444444444446,270.3888888888889,266.0,229.83333333333334,195.72222222222223,159.72222222222223,123.88888888888889,111.0,3791.1666666666665
1584,88137,Weekend,2.0,117.08333333333333,87.58333333333333,61.416666666666664,43.0,36.583333333333336,36.083333333333336,49.916666666666664,78.41666666666667,96.5,137.5,162.58333333333334,173.5,204.4,213.7,242.8,237.5,234.6,238.3,225.9,226.9,194.3,168.3,155.0,128.3,3729.1
1586,88139,Weekend,2.0,141.75,99.0,64.25,47.75,57.125,54.75,97.5,143.625,189.875,238.875,269.625,290.375,298.875,296.625,346.5,331.75,337.125,341.125,309.375,270.125,239.125,212.25,176.875,160.125,5014.375
1585,88139,Weekday,2.0,85.0,56.8,30.5,31.1,39.4,86.4,206.5,357.8,331.8,253.6,244.0,248.8,245.2,264.1,327.4,354.3,365.2,376.0,318.8,283.6,231.1,186.5,150.2,126.1,5200.2
1587,88159,Weekday,2.0,10.5,6.4,4.9,2.2,5.2,13.1,37.4,93.1,125.6,84.3,60.3,64.3,62.6,69.7,84.5,102.0,114.8,112.9,97.8,74.2,53.2,43.4,30.6,23.7,1376.7
1588,88159,Weekend,2.0,19.75,11.875,7.0,6.25,7.625,6.375,16.625,32.25,42.25,56.5,68.625,72.75,76.125,86.375,82.5,74.375,66.625,70.5,68.875,62.25,46.875,37.875,28.5,22.5,1071.25
1589,88277,Weekday,2.0,131.7,90.0,63.6,47.6,51.8,76.0,156.7,349.9,462.0,365.3,352.0,362.8,403.9,403.5,445.1,477.0,492.1,494.6,493.9,449.3,393.6,332.5,260.3,215.2,7370.4
1590,88277,Weekend,2.0,232.5,190.0,135.5,108.5,92.5,91.5,104.0,178.5,256.0,347.0,379.5,445.0,,,,,,,,,,,,,
1591,88296,Weekday,2.0,156.66666666666666,99.58333333333333,78.0,55.166666666666664,67.16666666666667,115.08333333333333,289.4166666666667,586.5833333333334,631.9166666666666,505.0,515.0833333333334,551.0833333333334,583.8333333333334,598.1666666666666,665.0,716.75,717.8333333333334,716.75,679.9166666666666,573.0,453.0833333333333,381.0833333333333,312.25,274.0833333333333,10322.5
1592,88296,Weekend,2.0,297.75,244.625,184.5,140.75,160.625,130.875,149.125,234.0,319.125,419.25,507.0,589.75,640.125,686.375,667.25,694.375,670.75,645.875,636.875,567.0,490.25,390.875,345.375,313.25,10125.75
1593,88298,Weekday,2.0,131.8,84.05,58.9,52.05,59.8,122.85,307.65,568.35,552.45,481.35,490.35,524.0,549.6,557.5,603.85,632.55,642.0,654.05,576.55,498.95,388.0,312.3,243.5,208.55,9301.0
1594,88298,Weekend,2.0,235.3125,182.125,144.375,109.8125,111.3125,93.125,135.25,226.5,318.3125,421.375,521.125,597.8125,636.5625,664.375,704.8125,691.875,671.4375,617.0625,566.375,470.625,414.4375,341.9375,288.625,247.5,9412.0625
1595,88431,Weekday,2.0,86.16666666666667,51.72222222222222,34.833333333333336,29.11111111111111,50.166666666666664,132.16666666666666,415.3333333333333,671.5555555555555,773.8333333333334,584.1666666666666,489.3888888888889,493.3888888888889,521.4444444444445,534.5,571.1666666666666,611.8888888888889,620.1111111111111,599.6666666666666,495.5,388.1111111111111,279.22222222222223,209.22222222222223,173.88888888888889,144.05555555555554,8960.611111111111
1596,88431,Weekend,2.0,134.0,84.25,55.625,40.0,46.125,60.875,176.5,257.5,253.125,293.625,334.875,396.125,422.125,426.0,440.125,400.375,389.5,368.75,412.0,332.875,245.625,193.0,182.375,163.375,6108.75
1597,88518,Weekday,2.0,74.03571428571429,43.892857142857146,26.321428571428573,21.892857142857142,32.357142857142854,68.42857142857143,176.60714285714286,390.42857142857144,388.64285714285717,263.9642857142857,253.0,267.35714285714283,286.2142857142857,309.0357142857143,397.5357142857143,422.75,404.42857142857144,422.64285714285717,401.17857142857144,342.2142857142857,282.5357142857143,217.35714285714286,177.5,152.42857142857142,5822.75
1598,88518,Weekend,2.0,156.85,114.9,71.7,46.05,39.9,43.55,76.1,124.95,158.35,206.35,255.6,284.5,329.77777777777777,339.55555555555554,385.94444444444446,397.22222222222223,370.72222222222223,360.6666666666667,348.27777777777777,330.8333333333333,298.6666666666667,222.72222222222223,185.88888888888889,185.5,5480.444444444444
1599,88574,Weekday,2.0,31.625,19.5,13.25,10.0,16.25,42.625,111.125,192.375,217.875,135.875,112.875,117.0,129.875,148.875,184.25,229.125,268.625,290.5,182.125,141.375,92.125,63.0,49.125,38.25,2837.625
1600,88779,Weekday,2.0,126.0,83.0,70.375,52.0,60.375,131.625,256.5,560.75,639.125,542.25,469.75,468.375,506.5,582.125,649.75,790.0,708.625,718.625,674.125,595.375,493.0,415.375,317.625,245.5,10156.75
1601,88779,Weekend,2.0,217.5,171.0,71.5,35.75,27.25,33.0,48.75,72.5,115.0,177.0,223.0,273.0,613.0,670.5,696.0,736.5,749.0,680.5,643.0,582.5,506.0,428.5,338.5,251.5,9397.0
1602,88781,Weekday,2.0,112.0,63.5,40.9,36.5,52.1,120.5,282.2,582.1,524.6,438.3,480.1,528.0,589.2,605.3,709.3,710.3,748.5,793.2,735.1,612.1,501.5,380.5,261.2,183.9,10090.9
1603,88781,Weekend,2.0,138.25,88.0,60.5,42.375,34.625,48.625,91.0,127.125,189.125,282.625,372.5,645.5,722.25,803.25,821.875,829.25,837.25,780.0,770.125,682.875,528.5,408.5,298.0,248.75,9850.875
1604,88826,Weekday,2.0,130.75,89.95,59.65,55.75,89.2,207.45,453.9,701.85,656.75,481.4,455.65,467.3,482.65,499.45,565.45,633.95,677.6,679.7,622.45,491.1,405.9,344.65,262.8,202.75,9718.05
1605,88826,Weekend,2.0,265.6875,205.5,145.75,124.5,121.0,122.4375,195.75,275.875,322.0625,379.6875,433.875,469.5,493.125,501.625,543.5,541.6875,532.875,510.8125,501.8125,470.625,434.0625,377.75,325.9375,296.6875,8592.125
1606,88831,Weekday,2.0,95.75,63.125,53.5,66.875,121.875,265.125,489.5,590.625,579.0,440.75,417.125,434.625,460.0,536.625,599.625,638.625,611.75,609.125,510.875,419.75,354.75,318.25,260.125,197.375,9134.75
1607,88831,Weekend,2.0,226.0,159.5,67.5,56.25,53.5,81.25,98.25,135.25,169.0,192.0,221.25,226.0,467.0,540.0,561.0,538.0,507.5,478.5,437.5,414.0,378.5,380.5,301.0,304.5,8271.5
1608,88862,Weekday,2.0,26.7,21.2,13.0,14.7,24.5,69.7,154.1,226.3,186.1,123.4,115.5,117.3,130.3,131.6,157.0,186.9,206.2,210.8,179.5,132.4,110.3,79.2,64.2,48.5,2729.4
1609,88862,Weekend,2.0,54.25,35.0,23.125,18.625,16.75,31.25,48.375,72.875,102.375,112.5,141.5,149.5,161.125,160.0,160.25,152.25,156.25,143.0,140.375,125.25,104.125,84.625,68.125,51.25,2312.75
1610,88880,Weekday,2.0,82.9,52.8,35.0,27.0,36.8,53.5,130.1,321.6,363.6,263.1,211.8,231.1,239.1,252.5,332.6,364.6,377.7,387.0,389.1,307.9,266.5,203.8,171.6,148.3,5250.0
1611,88880,Weekend,2.0,152.375,118.25,81.125,61.125,61.5,63.625,85.5,125.75,174.125,212.125,260.125,277.125,257.75,281.5,357.375,323.375,318.375,303.5,304.5,289.5,256.75,217.0,189.875,175.75,4948.0
1613,89015,Weekend,2.0,512.1875,346.9375,254.9375,205.25,229.625,238.625,371.6875,527.8125,632.5625,747.0,843.0,927.4375,923.0,973.25,1063.75,1072.5625,1009.875,924.0,939.5,978.375,847.6875,686.5,634.9375,529.75,16420.25
1612,89015,Weekday,2.0,330.2,173.05,120.75,129.55,178.1,374.0,862.95,1322.1,1282.1,1004.85,872.55,881.3,940.65,1006.45,1156.65,1272.65,1289.05,1264.0,1178.85,1044.9,851.75,716.25,595.85,549.5,19398.05
1614,89142,Weekday,2.0,76.9,51.2,34.3,32.1,46.0,83.4,216.3,440.3,480.9,320.0,298.6,319.2,346.0,361.6,461.4,504.7,507.6,529.3,418.0,312.8,238.6,186.6,178.4,137.7,6581.9
1615,89142,Weekend,2.0,79.5,41.0,31.0,30.0,48.5,88.0,268.0,515.0,535.5,351.5,24.0,0.0,,,,,,,,,,,,,
1616,89278,Weekday,2.0,107.1,76.95,55.8,53.65,53.8,102.35,232.8,378.4,397.1,316.8,268.3,285.15,335.55555555555554,345.1111111111111,414.22222222222223,471.27777777777777,497.0,496.1666666666667,393.3888888888889,301.3888888888889,246.5,205.61111111111111,168.61111111111111,145.5,6414.5
1617,89278,Weekend,2.0,181.9,117.1,88.4,78.2,73.7,77.5,122.0,179.3,206.5,241.5,272.6,295.5,323.5,342.1,378.4,387.9,379.4,375.2,366.8,319.2,266.8,220.8,212.4,207.9,5714.6
1618,89398,Weekday,2.0,150.3,104.4,78.1,72.0,89.33333333333333,134.76666666666668,247.5,358.1333333333333,379.0,329.3666666666667,296.1333333333333,306.9,362.14285714285717,378.39285714285717,395.2857142857143,409.10714285714283,449.25,450.60714285714283,416.92857142857144,387.4642857142857,337.4642857142857,274.2857142857143,231.39285714285714,209.82142857142858,6843.142857142857
1619,89398,Weekend,2.0,219.33333333333334,174.55555555555554,148.5,135.88888888888889,141.44444444444446,115.5,145.11111111111111,182.16666666666666,228.55555555555554,278.6111111111111,325.44444444444446,335.55555555555554,352.72222222222223,367.77777777777777,389.8888888888889,393.94444444444446,371.05555555555554,387.3888888888889,362.72222222222223,336.1666666666667,284.27777777777777,258.3333333333333,246.55555555555554,221.33333333333334,6402.833333333333
1620,89600,Weekday,2.0,73.0,46.95,27.2,21.65,36.05,64.6,150.0,288.2,317.9,236.8,199.4,213.3,230.55,242.7,285.7,298.5,324.75,351.45,333.7,313.75,239.0,188.9,151.05,129.75,4764.85
1621,89600,Weekend,2.0,117.25,82.6875,56.6875,41.4375,34.6875,29.875,62.5,96.25,130.1875,180.0625,207.5625,231.8125,247.375,269.4375,277.625,282.6875,279.6875,271.8125,258.875,256.25,225.0,172.1875,134.5,111.3125,4057.75
1622,89603,Weekday,2.0,53.0,27.7,19.6,16.8,19.2,48.4,111.2,244.9,257.3,173.3,139.5,138.6,181.375,197.5,245.625,251.375,278.375,305.0,272.25,227.75,187.125,149.75,107.0,84.875,3790.5
1623,89603,Weekend,2.0,83.5,65.5,49.0,29.5,54.0,36.0,39.5,78.5,94.0,157.0,192.0,234.5,225.0,242.0,293.0,282.5,269.0,269.5,232.0,150.0,118.5,79.5,153.0,127.5,3554.5
1625,89610,Weekend,2.0,60.625,41.375,28.5,24.25,29.375,22.25,30.375,45.375,56.375,78.375,91.125,105.125,100.0,113.75,118.875,122.875,112.875,120.25,118.5,118.875,91.5,89.375,72.5,67.375,1859.875
1624,89610,Weekday,2.0,40.0,21.416666666666668,12.5,10.666666666666666,16.0,20.833333333333332,57.75,122.5,122.91666666666667,91.5,81.83333333333333,84.75,95.41666666666667,104.16666666666667,114.0,128.33333333333334,141.25,162.66666666666666,147.0,120.75,95.75,86.58333333333333,66.33333333333333,58.5,2003.4166666666667
1626,89614,Weekday,2.0,44.833333333333336,27.0,16.7,16.533333333333335,22.433333333333334,40.06666666666667,108.7,213.83333333333334,210.86666666666667,131.06666666666666,127.5,137.1,143.06666666666666,156.13333333333333,189.1,201.1,222.26666666666668,231.63333333333333,215.6,173.93333333333334,136.23333333333332,108.6,87.43333333333334,70.26666666666667,3032.0
1627,89614,Weekend,2.0,63.388888888888886,40.111111111111114,27.555555555555557,22.72222222222222,28.22222222222222,25.555555555555557,57.111111111111114,91.5,101.88888888888889,115.88888888888889,118.5,127.44444444444444,147.0625,151.1875,161.3125,171.125,160.5,147.9375,141.125,138.875,113.5,94.3125,77.125,65.5,2338.375
1628,89865,Weekday,4.0,80.66666666666667,42.333333333333336,24.27777777777778,19.055555555555557,29.166666666666668,86.16666666666667,266.55555555555554,475.22222222222223,508.77777777777777,414.8333333333333,356.1111111111111,350.55555555555554,369.27777777777777,391.3888888888889,432.55555555555554,511.1111111111111,531.7777777777778,523.9444444444445,512.3333333333334,434.3888888888889,357.22222222222223,291.05555555555554,208.27777777777777,127.27777777777777,7344.333333333333
1629,89865,Weekend,4.0,114.4375,77.4375,52.25,40.0,35.625,40.125,59.3125,118.0,190.125,264.625,300.3125,335.3125,384.3125,379.0625,359.4375,366.9375,366.6875,355.0625,335.875,308.4375,287.25,237.4375,200.9375,167.9375,5376.9375
1630,90062,Weekday,4.0,66.625,38.75,24.625,19.0,21.875,42.0,131.625,437.625,705.875,502.875,448.25,433.5,432.375,337.75,416.75,467.875,476.375,437.375,422.375,310.125,281.5,217.5,153.5,92.5,6918.625
1631,90253,Weekday,4.0,227.2,146.0,95.0,66.8,67.6,113.2,359.8,813.4,1000.2,594.8,590.0,599.8,616.4,695.8,818.2,1212.2,1238.4,1009.8,935.0,824.8,689.4,499.4,407.6,318.6,13939.4
1632,90253,Weekend,4.0,380.0,240.25,178.5,151.0,207.75,206.5,165.75,238.0,359.5,427.5,457.0,525.25,596.5,622.25,624.75,594.5,614.75,625.75,635.0,615.75,582.75,501.0,433.5,399.25,10382.75
1633,90259,Weekday,4.0,128.4,85.2,60.0,62.2,95.8,242.0,667.4,962.2,748.8,600.8,682.4,630.8,594.0,648.0,706.2,712.2,750.2,817.2,601.4,581.0,499.8,413.4,331.0,262.8,11883.2
1634,90259,Weekend,4.0,279.25,198.75,137.25,142.5,157.0,192.0,294.0,437.75,530.5,498.75,532.75,564.0,624.5,604.75,635.5,603.25,671.75,691.25,684.0,569.0,473.25,402.5,348.25,282.25,10554.75
1635,91014,Weekday,4.0,95.66666666666667,56.2,37.766666666666666,29.033333333333335,35.6,73.03333333333333,206.93333333333334,371.0,439.56666666666666,370.23333333333335,344.23333333333335,323.5,330.9,334.6,363.9,422.56666666666666,439.73333333333335,436.53333333333336,409.93333333333334,345.6666666666667,296.1333333333333,224.36666666666667,198.66666666666666,162.66666666666666,6348.433333333333
1636,91014,Weekend,4.0,153.27777777777777,92.38888888888889,63.111111111111114,47.77777777777778,46.611111111111114,52.388888888888886,92.11111111111111,159.16666666666666,227.16666666666666,302.0,304.6111111111111,317.0,398.875,413.6875,403.875,394.8125,372.1875,371.4375,345.3125,332.5625,298.5,240.0,214.25,179.5625,5897.6875
1638,91029,Weekend,4.0,249.0,144.0,112.0,104.0,117.5,123.5,234.5,384.0,715.5,916.0,6.0,0.0,,,,,,,,,,,,,
1637,91029,Weekday,4.0,175.7,102.8,88.0,74.2,90.6,141.3,292.4,516.7,735.7,821.8,855.5,816.8,840.9,860.8,856.3,847.7,838.3,897.8,905.0,746.6,623.4,496.8,423.3,320.0,13368.4
1639,91191,Weekday,4.0,100.66666666666667,66.13333333333334,47.56666666666667,42.733333333333334,57.766666666666666,94.63333333333334,195.2,341.93333333333334,420.56666666666666,403.96666666666664,409.06666666666666,410.3666666666667,410.96666666666664,405.93333333333334,427.2,429.46666666666664,429.26666666666665,456.9,440.0,396.6666666666667,343.06666666666666,270.73333333333335,240.5,173.0,7014.3
1640,91191,Weekend,4.0,145.0,85.83333333333333,66.94444444444444,54.44444444444444,61.0,58.77777777777778,82.61111111111111,162.16666666666666,291.3888888888889,351.77777777777777,406.8888888888889,438.0,506.3125,514.1875,503.125,500.0,468.1875,449.5625,417.375,380.125,318.0,255.8125,219.8125,164.875,6966.25
1641,91313,Weekday,4.0,90.0,62.875,44.125,37.875,41.5,81.625,171.625,352.0,489.875,502.25,472.75,499.875,514.5,511.375,504.875,510.375,505.875,550.125,554.75,529.625,451.25,327.625,277.875,163.75,8248.375
1642,91313,Weekend,4.0,135.5,88.25,64.375,45.875,52.25,58.125,85.625,163.125,318.75,407.125,447.875,511.5,570.0,557.75,536.875,520.125,490.75,480.875,462.25,450.5,371.875,296.0,237.625,174.375,7527.375
1643,91315,Weekday,4.0,109.7,73.4,55.4,41.8,49.9,73.1,166.6,319.0,415.3,419.2,437.7,440.2,444.4,442.9,405.9,410.7,420.0,427.2,436.8,430.8,455.9,363.0,331.3,215.4,7385.6
1644,91315,Weekend,4.0,178.125,113.375,91.25,69.0,69.25,59.0,82.125,146.5,333.25,407.75,440.5,459.125,483.25,502.125,484.5,482.25,444.75,445.25,452.5,473.5,454.625,352.375,356.0,255.25,7635.625
1645,91423,Weekday,4.0,94.3,61.0,41.2,36.9,52.8,101.5,188.5,342.6,440.2,377.4,328.3,306.7,344.6,368.8,409.8,408.0,400.4,425.8,414.3,383.2,379.0,276.2,252.8,206.0,6640.3
1646,91423,Weekend,4.0,145.75,85.125,69.5,56.125,64.375,81.0,133.5,212.625,336.375,413.625,417.625,395.625,469.5,457.375,459.625,457.5,432.5,420.625,401.375,420.875,363.25,268.625,238.125,186.5,6987.125
1647,91425,Weekday,4.0,98.64285714285714,63.214285714285715,43.42857142857143,33.535714285714285,48.785714285714285,79.60714285714286,159.42857142857142,281.7857142857143,382.89285714285717,346.10714285714283,330.89285714285717,323.2142857142857,331.25,330.5357142857143,322.0,330.5357142857143,327.4642857142857,344.2142857142857,350.35714285714283,321.85714285714283,327.82142857142856,253.75,227.75,169.14285714285714,5828.214285714285
1648,91425,Weekend,4.0,135.5,89.4375,70.625,54.75,59.5625,68.375,117.125,178.3125,287.625,342.5625,344.125,364.4375,394.75,404.625,374.125,369.375,365.6875,362.8125,348.3125,373.125,336.1875,264.375,254.5625,198.25,6158.625
1650,91529,Weekend,4.0,85.70833333333333,54.791666666666664,40.166666666666664,30.583333333333332,30.708333333333332,37.041666666666664,56.291666666666664,108.16666666666667,234.54166666666666,295.5,299.0,298.7083333333333,302.9583333333333,306.3333333333333,287.5,279.5833333333333,275.0833333333333,276.0833333333333,274.5833333333333,271.4166666666667,224.45833333333334,182.625,164.16666666666666,125.95833333333333,4541.958333333333
1649,91529,Weekday,4.0,55.92857142857143,31.5,23.678571428571427,19.75,24.321428571428573,52.17857142857143,137.42857142857142,301.85714285714283,362.7142857142857,293.89285714285717,257.0357142857143,235.60714285714286,236.0,248.28571428571428,289.4642857142857,291.82142857142856,283.7857142857143,332.67857142857144,337.7142857142857,306.7857142857143,276.32142857142856,190.46428571428572,168.75,104.89285714285714,4862.857142857143
1651,91535,Weekday,4.0,43.388888888888886,24.944444444444443,23.61111111111111,18.166666666666668,24.055555555555557,39.72222222222222,116.94444444444444,264.27777777777777,295.05555555555554,217.16666666666666,184.11111111111111,163.38888888888889,160.33333333333334,162.55555555555554,189.16666666666666,191.77777777777777,187.55555555555554,205.5,207.88888888888889,188.77777777777777,188.33333333333334,128.27777777777777,123.05555555555556,77.05555555555556,3425.1111111111113
1652,91535,Weekend,4.0,63.3125,48.125,37.125,31.0625,32.8125,35.5625,44.3125,70.0,125.0625,161.4375,175.4375,176.5,192.875,197.75,188.5,177.125,170.875,171.1875,179.6875,175.9375,162.4375,123.3125,114.8125,84.8125,2940.0625
1653,93606,Weekday,2.0,47.388888888888886,30.77777777777778,16.27777777777778,13.722222222222221,20.22222222222222,48.22222222222222,110.44444444444444,294.1111111111111,236.05555555555554,161.83333333333334,157.0,159.72222222222223,177.94444444444446,185.05555555555554,225.61111111111111,266.8333333333333,249.11111111111111,273.22222222222223,271.1666666666667,242.88888888888889,191.16666666666666,156.72222222222223,122.83333333333333,83.05555555555556,3741.3888888888887
1654,93606,Weekend,2.0,89.58333333333333,55.916666666666664,37.75,26.583333333333332,21.833333333333332,21.666666666666668,31.5,54.0,85.33333333333333,120.58333333333333,126.25,186.25,272.8,234.0,257.6,242.1,251.3,238.4,244.0,222.2,173.6,144.8,134.4,95.2,3487.6
1655,93653,Weekday,2.0,14.9,6.25,5.0,4.15,6.45,16.95,32.6,97.3,56.85,38.75,37.9,45.85,52.85,48.35,58.0,74.95,67.05,69.2,63.15,54.5,49.1,43.6,35.85,22.7,1002.25
1656,93653,Weekend,2.0,40.875,23.0625,11.6875,7.625,7.375,8.625,12.3125,16.0625,28.0,48.8125,63.0,71.6875,72.625,63.9375,65.5,73.3125,78.375,86.5625,60.9375,51.8125,40.25,40.25,35.625,43.75,1052.0625
1657,93757,Weekday,2.0,30.4,16.2,13.0,11.6,10.8,32.3,81.4,128.6,116.5,86.5,93.7,97.0,101.0,105.6,126.7,143.9,132.9,128.2,134.1,115.7,95.5,78.1,63.5,48.6,1991.8
1658,93757,Weekend,2.0,51.166666666666664,37.166666666666664,27.166666666666668,22.833333333333332,24.666666666666668,19.333333333333332,25.0,41.5,53.5,77.33333333333333,91.33333333333333,114.5,129.33333333333334,124.66666666666667,124.83333333333333,124.83333333333333,135.83333333333334,114.16666666666667,116.16666666666667,112.0,94.16666666666667,79.33333333333333,62.666666666666664,50.0,1853.5
1659,93870,Weekday,2.0,35.05555555555556,21.38888888888889,11.333333333333334,10.777777777777779,15.11111111111111,37.44444444444444,81.94444444444444,142.0,153.88888888888889,139.66666666666666,120.05555555555556,139.0,146.66666666666666,146.88888888888889,152.94444444444446,195.44444444444446,207.27777777777777,176.38888888888889,151.88888888888889,127.72222222222223,106.83333333333333,94.0,72.88888888888889,52.05555555555556,2538.6666666666665
1660,93870,Weekend,2.0,55.0,40.333333333333336,30.333333333333332,26.666666666666668,20.25,17.583333333333332,20.083333333333332,34.75,55.916666666666664,71.91666666666667,82.83333333333333,95.41666666666667,123.3,144.4,139.7,132.5,130.5,150.4,128.6,130.4,124.4,105.7,86.2,64.7,2089.8
1662,93887,Weekend,2.0,65.5625,48.5625,27.3125,29.75,21.625,27.5625,52.75,71.1875,107.375,142.5625,154.875,172.4375,176.5,188.6875,174.125,179.5625,169.4375,175.6875,179.25,161.6875,152.5625,120.1875,100.1875,80.875,2780.3125
1661,93887,Weekday,2.0,34.45,19.1,13.95,10.7,24.65,61.15,141.2,222.55,190.3,166.55,144.55,164.15,173.2,163.45,191.1,224.75,226.1,207.9,191.5,166.7,127.05,104.5,82.3,59.7,3111.55
