,Segment ID,day,LBoro,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM,daily_volume
1578,112817,Weekend,4.0,92.1875,62.875,48.75,46.0,43.5625,50.1875,70.75,100.8125,124.9375,148.0,167.0,163.0,161.5,178.0,185.125,173.375,162.9375,166.4375,162.0625,161.8125,146.875,132.0,125.0,102.3125,2975.5
1579,113134,Weekday,2.0,83.45,57.3,41.95,27.75,39.0,71.55,184.55,376.45,460.6,328.4,275.55,288.4,304.45,322.9,377.25,424.55,460.85,496.35,440.05,385.9,331.1,275.3,184.65,137.95,6376.25
1580,113134,Weekend,2.0,185.5625,130.6875,97.6875,79.6875,79.6875,66.3125,74.375,96.8125,134.8125,169.75,197.875,238.75,289.75,330.9375,356.25,382.9375,391.0625,377.25,369.4375,347.0625,308.875,255.3125,213.75,162.125,5336.75
1582,113361,Weekend,4.0,80.875,53.625,32.75,28.75,30.25,18.75,22.625,47.875,62.75,89.5,117.5,138.75,149.25,147.25,155.0,148.5,154.5,137.75,113.625,107.625,90.625,76.375,64.375,62.25,2131.125
1581,113361,Weekday,4.0,24.3,17.4,15.2,13.3,18.5,34.8,78.1,160.4,198.8,162.0,166.2,169.5,160.0,157.8,166.5,172.9,182.2,171.3,143.9,113.5,83.6,65.6,47.4,39.3,2562.5
1583,113476,Weekday,2.0,196.93333333333334,136.16666666666666,103.53333333333333,88.03333333333333,109.6,167.06666666666666,352.73333333333335,550.4666666666667,605.6,546.6666666666666,495.8666666666667,510.5,532.2666666666667,533.4,548.3333333333334,587.2,595.0666666666667,590.8666666666667,561.9333333333333,504.3,436.3333333333333,377.06666666666666,318.3,259.2,9707.433333333332
1584,113476,Weekend,2.0,385.875,305.5,264.0625,224.8125,227.75,195.5625,215.375,283.5625,343.1875,417.9375,469.0,505.25,563.125,566.5625,599.0625,620.25,601.9375,605.25,601.25,589.9375,542.5,512.8125,437.625,387.0,10465.1875
1585,114236,Weekday,2.0,49.6,32.2,21.0,20.1,32.1,62.5,117.6,218.2,253.2,189.1,186.0,206.4,210.2,227.5,258.3,275.8,305.3,301.5,273.3,221.0,159.5,129.2,93.7,69.8,3913.1
1586,114236,Weekend,2.0,76.625,54.625,44.625,30.625,35.125,44.25,64.25,92.0,137.0,165.125,188.5,221.125,235.625,237.375,234.75,230.5,220.875,208.5,184.5,158.625,143.625,125.0,109.875,85.0,3328.125
1587,114825,Weekday,5.0,111.9,72.7,41.5,46.9,105.5,331.7,844.3,1145.0,1066.4,912.4,808.5,813.8,830.2,816.2,817.0,809.5,847.2,845.5,748.0,657.2,571.9,443.1,357.8,261.2,14305.4
1588,114825,Weekend,5.0,221.25,137.375,84.75,69.375,75.25,123.375,224.625,340.125,479.625,612.375,671.0,747.875,775.125,760.875,732.25,679.75,636.875,616.5,581.75,524.5,442.25,350.5,331.75,278.0,10497.125
1590,114953,Weekend,5.0,136.75,86.0,69.625,53.75,53.125,75.75,117.125,157.625,219.375,255.5,287.5,312.625,298.25,310.0,328.75,313.125,295.875,297.25,296.75,280.5,259.75,202.875,190.625,144.75,5043.25
1589,114953,Weekday,5.0,78.2,41.8,32.3,25.0,42.2,142.9,294.3,533.2,654.7,458.1,341.8,332.9,342.7,353.8,450.9,494.1,435.9,436.1,393.2,346.4,283.2,235.8,194.7,136.9,7081.1
1591,115821,Weekday,4.0,123.25,78.5,60.1,52.65,87.25,184.2,363.4,458.95,454.65,410.05,367.95,370.95,388.3,402.75,398.8,426.7,437.45,445.55,419.75,374.55,314.95,272.55,228.15,198.95,7320.35
1592,115821,Weekend,4.0,196.25,148.125,114.9375,99.75,104.75,105.75,133.0,191.75,232.8125,273.4375,290.375,307.875,333.6875,354.25,360.375,358.0,347.9375,329.9375,327.4375,336.0,301.5625,270.75,246.5,213.6875,5978.9375
1593,116269,Weekday,4.0,6.75,3.45,2.95,1.8,2.0,6.45,13.9,30.7,27.55,20.25,15.85,17.35,19.2,22.3,26.85,29.15,26.9,33.35,29.15,27.5,21.75,16.95,12.0,10.0,424.1
1594,116269,Weekend,4.0,10.5,7.6875,3.75,4.0,3.0,3.625,5.375,7.9375,15.125,16.0,21.6875,21.8125,22.5,23.75,22.875,26.25,28.1875,26.0625,27.0,24.0625,21.0625,14.1875,13.0625,8.6875,378.1875
1595,116416,Weekday,2.0,50.6,28.95,22.3,17.05,22.4,33.55,90.5,236.55,278.35,192.9,170.2,172.95,198.9,210.4,254.0,295.15,314.6,309.8,231.35,184.6,144.0,116.6,94.1,75.7,3745.5
1596,116416,Weekend,2.0,98.71428571428571,74.92857142857143,52.0,44.214285714285715,46.357142857142854,35.57142857142857,33.857142857142854,63.07142857142857,84.71428571428571,110.14285714285714,137.85714285714286,153.57142857142858,167.5,176.21428571428572,194.92857142857142,200.57142857142858,194.85714285714286,176.35714285714286,176.42857142857142,174.5,154.28571428571428,126.14285714285714,110.78571428571429,82.21428571428571,2869.785714285714
1597,116587,Weekday,2.0,121.0,73.0,50.65,42.15,58.2,122.05,290.35,449.7,439.15,390.9,367.7,398.0,415.2,430.95,488.25,523.5,532.85,548.1,507.15,432.3,368.05,293.75,234.6,196.9,7774.45
1598,116587,Weekend,2.0,207.8125,146.5,100.625,79.8125,73.1875,79.0625,143.75,207.0625,266.375,340.8125,392.875,429.5,447.6875,473.0625,501.75,509.75,488.125,481.5,461.1875,422.125,378.6875,302.875,270.875,221.0625,7426.0625
1599,116588,Weekday,2.0,124.4,83.9,59.0,46.2,58.9,121.8,297.6,444.8,455.9,428.9,402.1,425.9,486.5,510.4,553.4,579.2,611.3,617.0,588.7,507.7,423.9,329.4,271.9,222.1,8650.9
1600,116588,Weekend,2.0,236.125,205.0,147.875,116.0,109.375,101.75,151.0,221.0,287.125,357.0,421.25,477.25,543.875,533.75,591.75,601.125,595.25,592.375,585.375,534.75,450.875,335.625,295.0,253.875,8744.375
1601,116598,Weekday,2.0,88.67857142857143,52.17857142857143,29.857142857142858,27.035714285714285,38.92857142857143,83.89285714285714,183.07142857142858,355.32142857142856,361.14285714285717,253.64285714285714,233.78571428571428,251.64285714285714,290.46153846153845,310.38461538461536,379.0769230769231,431.65384615384613,414.3076923076923,449.84615384615387,414.53846153846155,356.2307692307692,284.34615384615387,240.57692307692307,187.23076923076923,156.03846153846155,6005.923076923077
1602,116598,Weekend,2.0,157.9,103.1,75.6,54.55,56.4,61.7,110.3,178.7,232.15,271.8,314.5,323.85,337.6,363.2,413.1,408.75,393.35,393.15,369.65,352.15,302.35,247.55,221.85,189.9,5933.15
1603,117242,Weekday,4.0,7.2,4.1,3.3,3.2,2.7,6.7,26.1,91.8,103.5,67.5,67.6,65.6,66.6,67.5,89.3,76.9,83.2,79.1,70.2,56.1,48.2,34.6,20.3,9.6,1150.9
1604,117242,Weekend,4.0,14.875,10.0,4.375,4.625,6.875,4.625,9.5,21.375,38.0,64.375,74.625,76.375,80.375,88.125,69.625,64.5,72.875,63.625,54.875,51.25,40.125,23.75,19.0,15.375,973.125
1605,119021,Weekday,4.0,377.2,237.7,167.7,173.8,293.8,605.2,1184.7,1671.7,1811.5,1567.4,1399.5,1367.5,1451.3,1502.9,1594.3,1765.2,1390.7,1490.3,1280.2,1073.4,893.1,739.4,657.4,522.5,25218.4
1607,119639,Weekend,4.0,65.625,43.0,27.125,23.625,20.0,24.375,50.375,114.375,224.375,324.625,357.375,382.125,420.25,401.875,412.625,390.375,391.875,407.5,411.5,406.875,303.75,235.375,177.125,111.875,5728.0
1606,119639,Weekday,4.0,49.4,23.6,18.7,14.9,21.5,59.5,207.8,488.2,568.0,510.4,431.8,443.9,431.3,438.8,510.0,513.7,561.9,630.9,593.9,439.2,337.5,233.5,158.0,96.2,7782.6
1608,119642,Weekday,4.0,61.8,31.2,18.4,17.6,26.5,72.9,231.5,492.7,604.7,552.9,486.9,495.1,492.6,499.3,558.9,586.6,614.1,663.9,625.5,488.5,382.7,273.4,185.9,112.9,8576.5
1609,119642,Weekend,4.0,87.5,64.5,40.5,29.5,27.875,32.25,70.875,144.375,257.625,373.0,391.25,435.5,466.0,437.125,446.75,424.875,411.5,452.375,439.625,422.75,337.5,279.625,210.25,136.375,6419.5
1610,119816,Weekday,2.0,90.9,62.766666666666666,43.166666666666664,39.03333333333333,42.56666666666667,68.6,149.8,392.06666666666666,396.43333333333334,294.8333333333333,249.93333333333334,258.26666666666665,266.0,274.3333333333333,320.3333333333333,360.3666666666667,355.53333333333336,349.26666666666665,295.43333333333334,248.3,210.7,169.0,138.56666666666666,112.3,5188.5
1611,119816,Weekend,2.0,162.0,124.0625,99.4375,82.5,75.6875,72.5,81.75,111.0625,153.625,187.9375,210.875,239.1875,265.375,277.75,302.625,308.3125,306.9375,301.625,273.875,250.75,228.0,196.8125,182.0625,157.5,4652.25
1612,119848,Weekday,3.0,10.0,4.8,4.2,3.2,5.0,5.0,17.2,28.4,31.6,27.4,24.2,27.8,31.2,28.0,29.8,34.8,24.4,29.4,21.6,12.0,12.4,11.4,9.8,11.6,445.2
1613,119848,Weekend,3.0,4.5,7.5,3.25,9.25,6.25,4.0,8.25,12.5,17.25,17.25,15.0,16.5,23.5,30.5,38.5,31.0,22.5,15.0,12.5,13.0,7.75,7.5,17.75,10.25,351.25
1614,119858,Weekday,5.0,104.55555555555556,56.666666666666664,35.666666666666664,29.833333333333332,49.77777777777778,149.94444444444446,538.3888888888889,1448.2777777777778,920.1111111111111,680.1666666666666,588.5555555555555,600.2777777777778,647.1666666666666,669.3888888888889,867.6666666666666,899.0,1056.7777777777778,1103.5,940.9444444444445,731.1666666666666,514.8888888888889,403.6666666666667,297.55555555555554,211.27777777777777,13545.222222222223
1615,119858,Weekend,5.0,289.8,165.6,95.0,66.9,53.2,74.5,155.4,314.7,404.6,522.9,719.5,879.9,1046.7,975.0,962.5,882.2,881.9,653.4,618.4,556.5,445.3,376.0,329.3,274.4,11743.6
1617,119860,Weekend,4.0,258.1,209.7,167.8,145.0,176.4,185.3,264.5,364.2,488.5,546.5,586.2,505.8,546.6,571.2,547.5,533.4,551.5,527.6,485.8,452.5,417.4,308.0,275.9,236.8,9352.2
1616,119860,Weekday,4.0,153.61111111111111,101.22222222222223,100.44444444444444,112.83333333333333,186.5,378.3333333333333,577.1666666666666,702.7222222222222,694.3888888888889,634.0555555555555,586.5,629.0555555555555,635.8333333333334,656.3888888888889,695.3888888888889,708.4444444444445,723.2777777777778,753.0555555555555,698.1666666666666,594.2777777777778,480.22222222222223,357.72222222222223,290.3333333333333,241.83333333333334,11691.777777777777
1618,120482,Weekday,5.0,56.4,34.9,19.5,18.1,32.05,99.85,209.75,350.65,399.8,300.1,298.75,330.05,353.75,368.9,448.75,492.4,486.7,497.95,478.7,403.65,317.25,225.05,155.9,104.55,6483.45
1619,120482,Weekend,5.0,129.1875,82.1875,51.125,32.8125,28.8125,36.8125,55.6875,107.25,198.1875,287.4375,384.5,462.375,489.6875,481.125,478.75,456.8125,433.0,414.4375,389.125,328.5625,273.75,201.6875,170.375,125.5,6099.1875
1620,121069,Weekday,2.0,61.35,35.3,25.25,18.1,21.65,43.4,128.4,355.5,386.6,274.55,229.8,236.65,252.15,282.35,356.7,430.4,445.65,424.0,320.25,251.05,198.5,150.1,126.35,89.75,5143.8
1621,121069,Weekend,2.0,119.71428571428571,93.14285714285714,75.85714285714286,56.5,48.714285714285715,43.42857142857143,49.214285714285715,79.42857142857143,112.21428571428571,147.42857142857142,174.57142857142858,197.21428571428572,214.28571428571428,227.28571428571428,252.5,262.0,264.2857142857143,264.64285714285717,247.71428571428572,231.71428571428572,206.85714285714286,161.64285714285714,140.14285714285714,114.64285714285714,3785.1428571428573
1622,121148,Weekday,2.0,109.13636363636364,62.31818181818182,40.59090909090909,33.18181818181818,55.59090909090909,123.54545454545455,399.8636363636364,674.9545454545455,675.5909090909091,438.6818181818182,352.95454545454544,356.6818181818182,389.09090909090907,412.09090909090907,499.22727272727275,642.9090909090909,661.3181818181819,700.1363636363636,550.7727272727273,435.40909090909093,325.3181818181818,244.86363636363637,217.36363636363637,213.27272727272728,8614.863636363636
1623,121148,Weekend,2.0,175.75,129.5625,95.0,77.9375,76.3125,83.0625,162.5,223.9375,237.4375,254.0,270.0625,306.8125,354.3125,395.8125,439.5625,433.25,395.1875,391.9375,409.25,397.25,305.625,232.1875,222.0625,189.125,6257.9375
1625,122461,Weekend,5.0,85.3,60.6,41.5,29.2,31.4,34.7,58.0,101.9,175.7,235.1,264.5,311.7,320.2,317.9,300.3,304.4,292.6,261.5,247.8,203.9,157.2,119.6,97.3,80.0,4132.3
1624,122461,Weekday,5.0,93.66666666666667,50.9,43.46666666666667,49.833333333333336,79.53333333333333,190.53333333333333,431.0,586.0333333333333,593.3333333333334,435.26666666666665,405.4,415.8,426.42857142857144,434.82142857142856,493.2857142857143,561.6785714285714,603.2857142857143,613.2142857142857,506.25,363.17857142857144,227.57142857142858,170.67857142857142,153.46428571428572,131.75,8124.5
1626,126615,Weekday,5.0,42.4,24.15,15.05,15.25,31.1,70.35,270.3,715.55,587.65,449.5,464.45,481.6,508.05,554.65,663.6,723.8,691.05,694.75,572.6,432.1,288.7,214.65,144.65,95.3,8751.25
1627,126615,Weekend,5.0,84.5625,50.3125,35.5,23.625,23.625,30.1875,77.9375,172.4375,291.3125,420.5,537.5625,568.25,606.5,571.375,541.1875,510.8125,488.1875,449.625,405.6875,338.0,256.9375,188.375,144.9375,120.9375,6938.375
1628,126961,Weekday,3.0,27.2,17.7,8.9,7.3,7.5,15.6,53.7,146.3,190.0,97.6,75.0,92.6,92.7,104.4,146.4,151.3,148.8,162.4,152.1,120.5,101.5,86.2,71.9,51.5,2129.1
1629,126961,Weekend,3.0,43.375,31.375,19.625,13.75,15.0,12.125,17.25,35.25,59.625,78.625,88.375,94.25,105.0,107.75,114.375,116.25,125.5,114.875,110.0,92.25,86.0,69.625,50.5,47.375,1648.125
1630,126962,Weekday,3.0,24.3,13.3,8.0,5.3,7.4,22.3,66.4,183.6,181.8,106.8,90.6,91.8,107.4,127.3,160.0,168.4,160.6,170.8,161.6,136.2,111.3,95.1,71.9,42.2,2314.4
1631,126962,Weekend,3.0,43.75,30.5,15.75,11.5,13.125,10.875,20.375,39.125,55.625,73.75,95.25,110.875,116.125,128.875,142.25,135.875,135.125,128.375,125.5,113.0,97.5,79.25,66.0,47.875,1836.25
1632,127200,Weekday,3.0,20.166666666666668,11.666666666666666,7.666666666666667,2.5,5.666666666666667,16.666666666666668,27.0,66.0,142.0,111.83333333333333,82.16666666666667,85.33333333333333,104.66666666666667,98.5,109.33333333333333,127.5,113.16666666666667,97.16666666666667,73.66666666666667,58.666666666666664,55.833333333333336,45.666666666666664,38.166666666666664,28.666666666666668,1529.6666666666667
1633,127200,Weekend,3.0,20.0,14.0,6.75,4.5,4.75,7.0,11.0,28.0,44.75,66.0,45.0,60.25,66.25,63.5,71.0,72.0,57.0,55.5,53.75,62.5,81.5,68.0,60.5,38.25,1061.75
1634,127961,Weekday,3.0,10.2,3.3,3.3,2.9,3.8,8.6,32.3,116.0,123.9,85.8,83.5,79.6,88.0,84.5,116.1,122.0,118.6,113.3,90.0,71.6,56.2,34.0,28.1,18.3,1493.9
1635,127961,Weekend,3.0,16.875,9.0,6.125,4.75,5.75,4.125,10.375,23.25,36.25,57.0,65.0,73.875,83.0,76.875,79.25,79.5,76.875,74.375,66.625,58.25,46.625,30.25,28.0,24.0,1036.0
1636,128569,Weekday,2.0,75.0,55.4,46.5,43.9,58.5,109.4,199.0,312.0,293.1,236.5,208.7,240.5,234.4,265.3,290.1,310.8,329.2,353.0,329.3,265.6,207.1,159.8,135.2,109.1,4867.4
1637,128569,Weekend,2.0,126.375,103.0,98.875,82.75,82.5,80.875,88.375,117.5,146.25,174.375,210.5,232.375,244.75,255.625,258.5,266.5,270.875,258.0,253.625,241.5,217.25,189.875,162.375,138.125,4300.75
1638,128570,Weekday,2.0,90.3,65.7,53.2,51.2,67.1,123.3,216.3,314.6,285.0,230.7,221.0,233.9,241.6,269.0,277.8,318.8,351.1,358.8,331.0,273.3,224.4,195.5,167.0,122.9,5083.5
1639,128570,Weekend,2.0,164.5,135.75,115.25,98.875,93.875,87.875,94.375,128.625,159.5,185.625,221.5,235.75,267.875,274.5,284.0,285.125,288.125,288.125,266.75,262.625,234.125,215.625,182.5,157.5,4728.375
1641,128571,Weekend,2.0,161.8125,128.9375,113.5625,99.625,92.5625,83.9375,83.625,113.0625,151.125,187.0,212.875,238.6875,250.5,257.6875,266.75,270.875,278.4375,264.0,260.375,246.5625,226.3125,215.5625,182.125,170.1875,4556.1875
1640,128571,Weekday,2.0,101.8,83.85,62.5,51.9,71.3,127.7,238.7,330.6,302.25,244.55,205.65,220.7,251.6,249.95,274.7,295.7,314.9,326.45,304.15,283.85,240.9,195.45,175.55,153.6,5108.3
1642,128674,Weekday,3.0,136.5,82.8,56.8,46.6,75.2,170.0,315.1,458.9,422.2,331.9,311.8,304.4,311.6,337.5,374.7,364.4,366.0,399.3,439.3,416.1,378.5,329.1,290.4,221.0,6940.1
1643,128674,Weekend,3.0,246.75,163.125,109.75,91.0,97.75,106.875,144.25,200.125,270.375,326.125,379.625,375.125,369.875,407.375,422.375,415.375,413.0,403.375,420.875,427.75,380.75,336.5,302.625,259.0,7069.75
1644,128838,Weekday,3.0,49.6,32.3,21.4,19.3,29.8,55.8,119.7,217.2,219.5,150.1,150.0,156.8,166.2,166.1,186.1,210.5,213.6,221.5,213.4,194.5,153.6,133.1,109.5,86.7,3276.3
1645,128838,Weekend,3.0,91.375,60.875,41.0,41.625,39.625,41.625,59.625,83.875,107.625,125.875,147.375,152.75,176.875,180.125,190.75,198.5,187.375,183.25,178.25,161.75,149.375,131.875,113.75,96.375,2941.5
1646,129029,Weekday,4.0,150.15,94.6,73.75,65.4,107.75,250.75,543.15,777.35,702.25,598.05,545.25,552.75,566.85,590.1,637.8,618.25,664.65,664.2,625.15,513.2,455.4,374.65,302.3,247.6,10721.35
1647,129029,Weekend,4.0,265.125,196.0625,143.125,124.875,117.625,126.9375,205.0625,282.0625,390.0,485.375,542.375,577.875,606.4375,603.875,595.8125,604.3125,588.5625,550.4375,532.875,505.9375,471.9375,414.625,367.8125,314.5625,9613.6875
1648,129127,Weekday,4.0,149.4,86.15,64.4,63.8,95.85,177.25,324.3,495.7,438.8,357.95,331.7,336.0,348.45,362.2,397.15,436.3,447.25,437.25,426.8,404.95,357.4,318.1,265.7,216.6,7339.45
1649,129127,Weekend,4.0,244.0,174.875,135.25,117.875,122.1875,117.25,160.6875,231.25,300.6875,323.5625,346.5625,371.9375,382.6875,404.5,418.875,403.0625,391.4375,378.4375,399.1875,412.125,375.6875,327.25,302.625,265.5625,7107.5625
1650,129486,Weekday,4.0,3.0714285714285716,1.3571428571428572,0.7857142857142857,0.0,0.7857142857142857,4.071428571428571,3.857142857142857,8.642857142857142,10.785714285714286,4.5,4.142857142857143,5.071428571428571,4.357142857142857,5.857142857142857,9.214285714285714,6.214285714285714,7.928571428571429,12.857142857142858,10.357142857142858,7.714285714285714,10.857142857142858,6.357142857142857,6.642857142857143,1.8571428571428572,137.28571428571428
1651,129486,Weekend,4.0,2.125,2.5,3.375,0.875,1.0,1.375,1.0,2.75,6.75,6.5,4.875,6.625,6.875,8.625,6.375,8.125,7.5,6.375,8.625,5.5,5.625,4.5,4.75,3.25,115.875
1652,129650,Weekday,4.0,65.3125,34.8125,23.3125,20.09375,32.71875,83.15625,214.46875,332.75,379.125,296.25,296.5,330.84375,342.15625,353.59375,380.0625,417.1875,434.5625,413.78125,338.1875,255.96875,186.15625,125.5625,102.34375,92.5,5551.40625
1653,129650,Weekend,4.0,88.625,60.541666666666664,41.333333333333336,39.333333333333336,36.416666666666664,41.083333333333336,57.75,101.08333333333333,121.04166666666667,174.25,263.5,301.1666666666667,341.1666666666667,346.9583333333333,350.7916666666667,367.9583333333333,364.4166666666667,330.5,280.375,198.79166666666666,159.20833333333334,138.41666666666666,114.08333333333333,96.29166666666667,4415.083333333333
1654,130064,Weekday,4.0,53.7,25.6,17.8,17.0,28.0,59.7,148.0,251.8,252.0,173.9,155.3,163.9,170.2,191.3,243.4,251.3,276.7,284.9,278.4,228.7,177.5,148.0,121.1,82.6,3800.8
1655,130064,Weekend,4.0,89.875,64.625,41.125,36.375,41.5,42.375,53.625,78.625,106.375,143.75,161.0,187.5,205.25,221.75,223.5,225.0,208.5,203.5,201.75,192.5,161.25,143.25,115.75,95.0,3243.75
1657,130067,Weekend,4.0,89.625,63.5,50.5,35.5,41.25,48.875,70.5,95.5,145.5,181.25,196.0,212.25,236.125,244.125,227.25,222.375,226.375,225.875,230.375,206.375,185.5,148.5,127.625,100.375,3611.125
1656,130067,Weekday,4.0,54.7,31.5,23.2,17.7,31.2,92.6,185.0,346.9,305.2,217.9,188.9,203.7,223.4,221.9,274.9,302.0,302.1,329.5,318.5,251.7,200.6,141.9,103.9,78.3,4447.2
1658,130569,Weekday,4.0,56.05,37.45,25.25,17.45,29.95,51.15,128.3,241.8,237.55,167.2,144.8,165.95,169.45,197.35,248.4,250.25,280.7,300.45,284.0,222.1,168.95,134.95,102.5,83.05,3745.05
1659,130569,Weekend,4.0,113.0625,86.8125,66.5625,49.3125,52.8125,44.9375,52.0625,73.25,98.0625,128.1875,158.3125,175.1875,203.25,220.75,235.5,230.6875,229.125,238.0625,217.1875,198.0625,173.3125,141.9375,126.875,104.0625,3417.375
1660,130633,Weekday,4.0,35.45,25.55,19.8,16.7,20.4,32.5,103.0,214.5,230.95,164.2,148.0,148.65,164.9,185.4,245.6,251.8,263.15,274.2,250.45,181.3,141.65,114.05,83.85,60.3,3376.35
1661,130633,Weekend,4.0,68.8125,48.8125,43.8125,31.25,41.8125,28.125,35.875,56.8125,79.6875,113.0,142.125,158.9375,186.875,199.8125,199.375,199.0,193.9375,184.5625,170.625,148.5,132.0625,108.125,100.4375,77.3125,2749.6875
1662,131907,Weekday,4.0,17.142857142857142,9.857142857142858,7.75,5.535714285714286,8.214285714285714,21.428571428571427,69.39285714285714,174.21428571428572,201.67857142857142,130.17857142857142,106.5,104.60714285714286,108.60714285714286,114.07142857142857,157.92857142857142,174.64285714285714,169.39285714285714,183.75,172.67857142857142,141.21428571428572,111.32142857142857,75.75,58.17857142857143,36.857142857142854,2360.8928571428573
1663,131907,Weekend,4.0,40.25,23.25,19.375,12.25,12.625,18.4375,33.875,62.375,129.8125,168.5,169.6875,190.0,202.25,198.4375,188.4375,179.3125,173.875,175.125,167.875,177.125,128.125,96.8125,81.8125,54.75,2704.375
1665,132490,Weekend,1.0,838.75,481.25,281.0,194.25,164.5,123.25,210.25,435.75,782.0,1032.5,1373.5,1656.25,1688.75,1815.5,1746.5,2028.0,2314.5,2236.0,2002.75,1550.25,1554.75,1365.0,1102.5,935.5,27913.25
1664,132490,Weekday,1.0,503.8,166.2,103.8,57.8,63.2,150.8,530.8,1372.2,1729.8,1162.0,1083.8,1091.4,1110.4,1338.4,1688.0,2173.6,2623.6,2910.6,2803.4,2102.2,1555.4,1433.4,1310.0,971.4,30036.0
1666,132595,Weekday,2.0,169.22727272727272,119.95454545454545,93.54545454545455,80.77272727272727,83.9090909090909,132.8181818181818,230.0909090909091,347.45454545454544,382.1363636363636,351.40909090909093,350.27272727272725,355.5,371.54545454545456,390.90909090909093,396.95454545454544,413.5,418.8636363636364,412.8181818181818,408.59090909090907,398.6363636363636,353.72727272727275,315.6363636363636,269.04545454545456,239.22727272727272,7086.545454545455
1667,132595,Weekend,2.0,283.3125,237.3125,195.625,168.3125,168.625,155.5625,175.4375,211.6875,257.75,311.625,377.8125,404.75,407.0,435.1875,454.3125,434.9375,428.875,415.6875,416.9375,399.375,379.125,346.1875,306.9375,275.6875,7648.0625
1668,132790,Weekday,4.0,57.875,32.25,32.75,33.25,49.0,135.25,291.5,437.375,411.125,335.625,262.125,271.5,280.0,275.375,317.0,327.875,336.25,322.125,271.125,211.25,164.0,142.0,111.75,92.875,5201.25
1669,132790,Weekend,4.0,99.0,69.5,54.5,49.0,64.5,78.0,99.0,118.5,164.0,208.0,226.5,212.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.5
1670,132816,Weekday,2.0,16.15,9.3,3.9,4.7,8.6,22.0,48.8,77.6,74.4,98.5,122.65,127.9,143.75,153.65,145.15,151.75,161.45,174.5,169.15,159.65,124.0,84.6,58.95,35.75,2176.85
1671,132816,Weekend,2.0,30.0625,15.0,9.1875,6.0,6.625,8.0,19.6875,34.0625,45.6875,81.0625,120.5625,166.625,197.125,221.6875,233.5625,248.5,240.375,220.6875,196.875,186.4375,126.9375,85.4375,61.6875,38.4375,2600.3125
1672,133253,Weekday,4.0,77.1,39.0,26.3,29.4,30.4,92.6,214.4,509.5,595.6,409.7,368.5,382.9,427.6,419.2,520.9,565.7,536.6,557.2,511.0,459.9,367.8,278.5,211.1,124.8,7755.7
1673,133253,Weekend,4.0,120.625,76.5,53.375,35.75,30.875,51.625,90.5,161.25,275.0,361.625,403.625,419.875,461.375,475.25,482.625,463.5,463.25,457.875,439.5,399.875,329.875,251.875,188.75,139.25,6633.625
1675,133254,Weekend,4.0,129.5,89.75,56.375,42.125,39.0,47.875,77.125,139.25,244.875,320.0,392.375,436.625,476.0,501.75,487.5,517.625,474.25,485.375,486.0,425.5,370.5,305.0,239.75,168.25,6952.375
1674,133254,Weekday,4.0,99.1,66.4,30.6,24.5,34.0,76.3,159.5,386.9,573.3,531.6,410.3,386.7,410.4,429.4,481.6,554.5,590.8,591.4,563.7,509.0,433.7,327.4,257.6,166.8,8095.5
1677,133951,Weekend,1.0,1182.25,1195.25,1091.0,975.0,1038.5,734.0,558.75,685.25,777.5,940.25,1109.25,1402.25,1623.25,1702.75,1861.5,2176.0,2191.5,2058.25,1955.75,2016.75,2125.25,1843.5,1446.0,1257.75,33947.5
1676,133951,Weekday,1.0,672.0,419.4,329.4,281.8,401.6,502.0,978.6,1839.8,1818.2,1461.2,1263.4,1315.2,1493.0,1465.2,1572.6,1936.6,2234.8,2201.6,2139.8,1829.8,1603.4,1308.2,1016.6,886.2,30970.4
1678,133984,Weekday,1.0,205.46666666666667,147.46666666666667,114.66666666666667,83.46666666666667,94.8,124.06666666666666,259.26666666666665,555.1333333333333,647.8666666666667,528.7333333333333,458.6666666666667,446.8666666666667,451.6,450.4,511.8666666666667,615.2,637.2,669.1333333333333,612.4666666666667,523.2,485.06666666666666,426.93333333333334,343.0,286.06666666666666,9678.6
1679,133984,Weekend,1.0,356.9,267.4,223.9,194.1,180.4,164.1,157.0,226.9,295.5,352.2,416.7,441.0,429.5,452.3,508.0,512.0,511.3,510.5,492.1,464.0,435.3,413.6,365.4,319.6,8689.7
1680,134170,Weekday,1.0,1444.6,809.2,525.0,464.9,729.0,1679.4,3306.7,3738.0,3825.7,3563.0,3296.2,3416.6,3429.5,3477.1,3572.4,3521.3,3456.9,3483.0,3310.6,3499.8,3365.1,3111.7,2771.5,2287.9,66085.1
1681,134170,Weekend,1.0,2342.875,1841.625,1405.75,1100.125,1033.5,1094.75,1664.75,2199.125,2511.625,2848.5,3094.0,3349.125,3422.25,3485.5,3506.5,3679.125,3525.125,3600.25,3757.0,3729.5,3556.75,3218.5,2803.25,2818.375,65587.875
